loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets
2427,2,0,0,91,217,6,93,44,38,281,138,1,501
2428,0,0,0,40,100,4,206,94,45,121,60,1,320
2429,3,0,0,94,369,4,118,68,55,346,113,1,582
2430,3,0,0,54,131,2,565,150,97,120,60,0,427
2431,4,0,0,76,283,0,403,6,124,292,105,0,527
2432,2,0,1,43,123,0,268,70,39,175,29,0,313
2433,3,0,0,22,56,0,125,12,5,71,25,1,113
2434,0,1,0,37,110,5,5,51,59,85,21,1,216
2435,5,0,1,94,203,2,156,174,110,214,116,1,614
2436,4,1,0,7,23,0,302,7,8,29,10,0,54
2437,3,0,1,9,35,9,514,15,15,29,11,0,70
2438,4,1,0,62,246,0,340,101,57,184,63,0,405
2439,2,0,0,44,147,1,517,73,24,127,66,0,290
2440,4,0,0,74,295,9,61,139,58,150,59,1,406
2441,5,1,0,66,198,6,539,20,6,153,75,0,254
2442,5,0,0,69,267,9,292,52,96,199,76,0,423
2443,4,1,1,65,244,2,198,130,7,185,84,1,406
2444,5,1,1,56,121,2,547,52,90,138,76,0,356
2445,0,0,1,84,291,7,343,11,141,327,123,0,602
2446,0,0,1,33,103,1,89,84,48,88,25,0,245
2447,2,0,1,46,172,9,81,5,69,131,70,1,275
2448,5,0,1,59,141,7,100,93,28,235,56,1,412
2449,5,0,1,50,124,7,418,118,1,178,72,0,369
2450,5,1,1,39,121,3,9,83,10,127,33,1,253
2451,5,1,0,30,71,0,538,23,29,99,36,0,187
2452,3,1,1,73,213,6,378,89,121,198,112,0,520
2453,2,1,1,13,42,6,526,33,17,43,16,0,109
2454,4,0,1,10,28,7,48,13,22,32,17,1,84
2455,1,0,1,82,194,2,176,247,165,315,121,1,848
2456,0,1,1,77,260,3,366,47,92,181,118,0,438
2457,1,0,1,19,40,9,596,2,23,72,23,0,120
2458,2,0,0,23,67,9,247,9,12,49,23,1,93
2459,2,1,1,35,136,0,105,60,32,88,55,0,235
2460,5,0,0,9,37,7,198,5,1,20,7,1,33
2461,5,0,0,63,245,3,479,71,96,154,88,0,409
2462,0,1,1,80,312,3,103,116,88,187,61,1,452
2463,2,1,0,48,121,3,409,114,68,130,42,0,354
2464,1,1,0,13,57,2,207,27,27,45,19,1,118
2465,5,1,0,35,88,8,68,35,24,81,33,1,173
2466,3,0,1,39,143,7,460,48,66,146,30,0,290
2467,2,1,0,70,165,2,496,67,61,141,98,0,367
2468,1,0,0,18,47,2,576,6,29,55,15,0,105
2469,3,1,0,18,44,6,373,9,34,56,15,0,114
2470,1,0,1,49,112,1,447,51,89,138,70,0,348
2471,1,1,0,58,133,5,289,91,3,123,71,0,288
2472,1,0,0,47,178,3,82,137,4,152,24,1,317
2473,3,1,1,7,20,5,600,14,0,30,11,0,55
2474,1,0,1,73,247,8,328,36,22,214,47,0,319
2475,2,0,0,62,247,5,367,136,55,252,54,0,497
2476,2,0,1,85,261,0,478,86,24,285,103,0,498
2477,4,0,1,71,169,8,531,186,43,227,52,0,508
2478,5,0,0,72,268,1,20,199,146,249,94,0,688
2479,2,0,0,25,90,7,356,78,25,61,36,0,200
2480,3,0,0,32,86,2,596,43,48,99,42,0,232
2481,3,1,1,19,71,1,20,34,27,60,22,0,143
2482,2,1,0,29,102,4,451,56,59,87,16,0,218
2483,5,1,0,45,171,0,223,107,70,106,52,0,335
2484,5,0,0,29,102,2,284,78,21,106,29,0,234
2485,2,1,0,55,201,0,330,31,31,223,29,0,314
2486,3,0,1,21,77,6,172,45,33,74,18,1,170
2487,0,1,1,64,182,7,502,147,11,215,97,0,470
2488,2,0,1,25,61,8,247,51,17,89,17,1,174
2489,1,1,1,6,25,7,426,21,13,28,12,0,74
2490,1,0,0,64,182,3,412,24,32,241,76,0,373
2491,3,0,0,37,104,2,490,107,19,122,27,0,275
2492,5,1,0,0,3,7,96,1,0,2,2,1,5
2493,3,0,0,18,39,2,531,14,17,66,12,0,109
2494,2,0,1,89,206,9,332,43,4,297,131,0,475
2495,3,0,0,45,105,3,227,134,31,133,48,1,346
2496,3,1,1,30,108,2,408,90,57,78,15,0,240
2497,2,1,0,15,39,6,529,3,16,43,16,0,78
2498,1,1,0,24,78,5,554,46,51,60,25,0,182
2499,3,1,1,25,64,6,599,25,42,57,20,0,144
2500,0,1,1,34,131,2,289,37,0,109,40,0,186
2501,4,0,1,70,257,2,271,48,0,223,42,0,313
2502,2,1,1,23,61,2,408,70,2,96,35,0,203
2503,2,1,0,53,193,7,28,25,48,106,37,1,216
2504,3,0,1,90,332,3,264,209,152,295,114,0,770
2505,3,1,0,88,187,3,393,184,45,293,72,0,594
2506,4,1,1,57,147,6,326,165,46,173,82,0,466
2507,4,0,0,54,153,5,170,100,107,143,70,1,420
2508,2,1,1,30,122,3,549,5,53,101,44,0,203
2509,5,1,0,89,275,7,247,220,70,316,94,1,700
2510,0,1,1,44,148,0,117,57,39,115,66,0,277
2511,4,0,0,71,146,0,58,137,123,201,73,1,534
2512,5,1,1,11,28,7,526,3,17,48,14,0,82
2513,0,1,0,16,39,2,536,14,19,65,20,0,118
2514,3,0,0,3,14,4,209,5,3,11,3,1,22
2515,2,1,1,55,202,9,281,153,78,111,85,0,427
2516,4,0,0,1,8,1,59,2,0,7,2,0,11
2517,5,0,1,19,68,4,217,13,29,51,14,1,107
2518,1,1,1,55,198,6,142,118,73,176,65,1,432
2519,1,1,1,9,24,7,46,20,3,19,8,1,50
2520,5,0,0,91,337,2,442,43,6,325,82,0,456
2521,1,0,1,33,78,4,326,72,55,69,29,0,225
2522,0,1,1,80,285,1,319,91,11,227,63,0,392
2523,2,1,1,73,176,9,434,92,55,227,49,0,423
2524,1,0,1,68,253,2,120,152,115,150,87,1,504
2525,5,1,1,37,80,8,300,40,6,101,56,0,203
2526,3,0,1,45,129,5,140,41,33,163,43,1,280
2527,5,1,1,15,49,7,520,18,12,37,10,0,77
2528,0,0,0,23,75,3,137,59,0,55,33,1,147
2529,1,1,1,2,11,5,168,8,0,12,4,1,24
2530,0,1,1,22,88,3,68,23,2,53,33,1,111
2531,4,0,0,55,216,0,571,33,17,141,61,0,252
2532,1,0,0,96,370,1,516,219,122,258,85,0,684
2533,5,0,0,88,325,1,473,107,41,186,115,0,449
2534,3,1,0,6,27,6,276,13,13,23,4,0,53
2535,1,0,0,14,42,6,373,20,27,34,13,0,94
2536,0,0,1,96,338,9,460,216,94,331,135,0,776
2537,5,1,1,27,72,5,378,35,30,106,37,0,208
2538,4,1,1,37,117,6,593,61,47,126,52,0,286
2539,0,0,1,31,87,8,454,62,39,66,47,0,214
2540,3,0,1,5,19,3,317,17,4,21,9,0,51
2541,3,1,1,82,292,9,361,147,34,286,109,0,576
2542,1,0,1,38,118,5,56,106,25,153,50,1,334
2543,0,1,1,17,60,7,511,12,1,48,19,0,80
2544,0,1,0,37,143,0,430,93,40,143,54,0,330
2545,5,1,0,72,177,0,492,54,94,196,53,0,397
2546,5,1,1,57,157,2,498,160,50,120,31,0,361
2547,2,1,0,12,26,5,190,7,16,52,13,1,88
2548,2,0,1,16,52,2,148,30,3,53,13,1,99
2549,0,0,1,8,28,2,225,20,17,25,14,1,76
2550,1,0,0,72,189,9,115,23,48,289,70,1,430
2551,5,0,0,25,103,7,196,9,29,94,24,1,156
2552,1,1,1,34,128,3,243,30,1,96,27,1,154
2553,5,0,0,68,181,5,220,48,119,167,38,1,372
2554,4,1,1,48,177,6,7,54,56,125,33,1,268
2555,2,0,0,16,54,6,202,15,11,41,13,1,80
2556,2,0,1,45,117,2,205,35,38,177,23,1,273
2557,2,1,1,65,228,1,4,145,71,240,100,0,556
2558,5,1,0,56,172,4,419,59,19,121,31,0,230
2559,0,0,1,57,224,8,555,135,63,142,40,0,380
2560,4,1,0,58,155,8,293,69,48,129,64,0,310
2561,1,1,1,5,11,4,223,8,11,13,9,1,41
2562,0,1,1,35,128,6,85,107,68,89,49,1,313
2563,0,0,1,69,190,2,483,40,48,215,50,0,353
2564,5,0,1,9,36,0,238,5,13,40,16,0,74
2565,3,1,1,93,198,0,206,169,8,324,110,1,611
2566,4,1,1,20,83,0,161,15,30,44,21,0,110
2567,4,1,1,53,197,3,366,39,47,177,79,0,342
2568,3,1,1,42,160,9,261,56,80,117,40,0,293
2569,5,1,0,48,105,4,45,124,50,138,63,1,375
2570,4,1,1,59,122,6,562,114,15,216,68,0,413
2571,3,1,0,79,220,4,386,205,87,189,62,0,543
2572,4,0,1,68,193,3,408,177,26,240,45,0,488
2573,4,1,0,54,145,9,356,97,92,113,65,0,367
2574,4,0,0,16,67,6,443,27,10,42,15,0,94
2575,2,0,0,34,118,6,108,102,42,127,54,1,325
2576,5,0,0,4,10,6,108,11,3,13,9,1,36
2577,1,0,1,47,162,5,139,76,14,100,72,1,262
2578,3,0,1,28,68,2,115,21,57,92,25,1,195
2579,0,1,1,36,103,5,190,34,65,141,31,1,271
2580,1,0,1,74,297,7,584,134,36,169,108,0,447
2581,4,0,0,76,251,8,125,31,140,302,72,1,545
2582,0,0,0,66,214,9,430,176,13,183,36,0,408
2583,4,0,1,57,170,9,357,16,56,127,41,0,240
2584,2,1,0,47,165,4,180,23,89,123,27,1,262
2585,3,1,1,9,28,7,56,14,1,27,16,1,58
2586,1,1,1,96,356,5,329,271,41,295,112,0,719
2587,1,0,1,10,44,0,367,12,3,39,8,0,62
2588,0,1,0,45,112,8,259,76,0,184,26,0,286
2589,4,0,0,65,157,1,491,1,130,204,52,0,387
2590,0,1,1,35,110,2,238,63,4,101,54,1,222
2591,2,0,0,72,157,9,58,168,55,265,43,1,531
2592,2,1,0,31,114,6,139,41,63,80,17,1,201
2593,2,0,1,46,150,5,203,34,40,117,43,1,234
2594,4,0,1,44,116,2,510,113,82,172,52,0,419
2595,1,0,1,78,303,6,2,128,131,236,68,1,563
2596,0,1,0,39,85,8,0,110,64,83,35,1,292
2597,4,1,0,24,69,7,312,14,10,55,14,0,93
2598,3,1,0,11,47,2,386,28,20,38,9,0,95
2599,0,0,1,21,46,5,109,34,24,44,32,1,134
2600,5,0,0,1,6,2,192,9,3,4,4,1,20
2601,0,0,1,68,214,9,198,67,55,144,39,1,305
2602,3,1,1,42,106,8,311,87,63,85,30,0,265
2603,5,1,1,49,115,2,476,77,4,102,44,0,227
2604,1,1,0,57,127,2,479,109,116,128,66,0,419
2605,3,0,1,76,269,7,260,37,81,215,86,0,419
2606,4,0,1,20,48,2,8,33,26,63,31,1,153
2607,4,1,0,52,123,8,486,4,25,207,66,0,302
2608,1,1,0,72,288,3,297,122,48,160,70,0,400
2609,4,0,0,56,117,5,511,95,88,139,31,0,353
2610,1,0,1,56,127,5,562,114,84,117,39,0,354
2611,3,1,1,46,139,5,69,33,2,137,30,1,202
2612,1,1,1,72,236,1,387,209,109,258,56,0,632
2613,0,1,1,94,193,5,200,216,7,369,109,1,701
2614,2,1,1,0,2,2,446,5,0,2,0,0,7
2615,4,1,0,5,18,6,319,20,7,21,10,0,58
2616,2,1,0,74,164,9,392,100,96,248,74,0,518
2617,1,1,1,12,30,8,21,10,15,27,7,1,59
2618,2,1,1,36,147,6,430,109,29,104,36,0,278
2619,3,1,0,25,105,2,180,45,0,100,35,1,180
2620,2,1,1,48,104,0,453,127,90,112,57,0,386
2621,4,0,1,88,286,2,337,114,12,327,48,0,501
2622,3,0,0,35,87,2,183,94,4,96,36,1,230
2623,4,1,1,1,8,1,15,8,1,6,1,0,16
2624,4,0,0,16,38,3,477,23,25,33,19,0,100
2625,2,0,0,77,174,1,102,210,118,253,84,1,665
2626,4,0,1,19,74,3,193,44,4,41,13,1,102
2627,0,0,1,7,28,1,55,18,1,27,5,0,51
2628,3,0,0,97,233,8,257,184,86,227,91,0,588
2629,0,1,1,54,197,9,306,72,5,197,76,0,350
2630,1,1,1,58,119,7,443,89,26,203,29,0,347
2631,5,1,0,55,181,1,279,129,40,169,49,0,387
2632,0,0,1,88,328,9,434,29,59,250,103,0,441
2633,0,0,0,71,158,0,190,77,14,215,107,1,413
2634,5,0,0,51,202,7,502,113,71,208,41,0,433
2635,1,1,1,33,71,7,567,6,66,92,21,0,185
2636,0,1,0,8,19,5,2,23,4,34,14,1,75
2637,0,1,0,49,196,5,567,19,71,180,57,0,327
2638,0,0,1,27,96,3,12,19,45,109,37,1,210
2639,3,1,0,74,188,6,462,149,150,232,73,0,604
2640,5,1,1,58,144,8,162,155,97,135,35,1,422
2641,1,0,0,61,179,8,549,44,58,152,52,0,306
2642,3,1,0,17,71,8,292,24,30,57,18,0,129
2643,4,0,0,4,11,1,207,3,3,14,4,1,24
2644,2,1,1,39,111,6,205,82,75,98,55,1,310
2645,0,1,1,6,29,3,167,10,4,28,8,1,50
2646,2,1,0,64,226,7,243,26,110,260,85,1,481
2647,4,0,1,1,8,5,374,7,0,5,2,0,14
2648,3,0,0,59,132,0,417,158,42,158,34,0,392
2649,5,1,1,46,167,4,366,69,54,121,29,0,273
2650,4,1,0,43,170,8,530,3,42,117,25,0,187
2651,2,0,0,36,91,7,83,84,5,89,23,1,201
2652,2,0,1,68,186,3,284,131,136,203,50,0,520
2653,2,1,0,42,139,8,499,64,78,105,24,0,271
2654,5,0,0,51,191,2,210,148,70,133,37,1,388
2655,0,1,1,24,56,2,272,59,31,70,38,0,198
2656,3,1,0,31,128,0,254,61,25,64,38,0,188
2657,1,1,1,10,45,2,44,30,17,29,13,1,89
2658,3,0,0,41,83,3,581,92,52,147,55,0,346
2659,0,1,1,82,269,4,214,26,64,198,72,1,360
2660,0,0,0,4,15,8,496,11,7,9,5,0,32
2661,2,0,1,45,159,5,502,24,54,145,67,0,290
2662,3,0,0,40,122,9,75,14,51,106,24,1,195
2663,2,0,0,41,144,0,571,42,73,136,44,0,295
2664,0,1,0,6,26,0,139,2,9,24,12,0,47
2665,0,1,1,91,317,3,138,248,64,346,124,1,782
2666,5,1,0,60,134,0,168,34,123,136,55,1,348
2667,3,0,1,33,99,5,345,105,57,97,24,0,283
2668,2,0,1,34,89,8,400,45,18,104,35,0,202
2669,5,0,1,93,362,7,48,36,22,313,114,1,485
2670,5,0,1,4,11,4,577,15,4,17,7,0,43
2671,0,1,1,36,146,2,599,79,6,121,28,0,234
2672,3,0,1,12,32,5,310,13,6,35,14,0,68
2673,1,1,0,61,236,1,442,16,71,215,43,0,345
2674,1,1,1,26,63,8,501,41,49,68,37,0,195
2675,4,0,1,52,168,0,233,139,51,119,47,0,356
2676,3,1,1,61,236,7,356,128,93,149,51,0,421
2677,3,0,1,37,140,8,485,110,76,136,49,0,371
2678,2,0,1,40,154,0,32,71,7,130,30,0,238
2679,0,0,0,29,78,8,468,5,16,113,24,0,158
2680,1,0,0,32,83,2,340,78,10,75,44,0,207
2681,4,1,0,13,28,2,585,2,28,35,19,0,84
2682,3,1,1,7,17,8,472,24,7,32,8,0,71
2683,4,0,1,76,253,1,365,11,23,270,82,0,386
2684,1,1,1,33,102,9,154,84,40,73,21,1,218
2685,1,1,0,82,322,6,398,207,59,170,122,0,558
2686,4,1,1,62,210,9,32,37,91,159,80,1,367
2687,1,1,0,94,280,2,236,188,93,270,60,1,611
2688,5,1,1,19,62,4,496,25,28,70,27,0,150
2689,2,1,1,58,196,3,186,122,81,198,66,1,467
2690,0,1,1,81,165,8,122,81,106,230,114,1,531
2691,1,1,1,51,182,2,201,68,86,163,43,1,360
2692,1,1,1,95,232,1,366,152,94,230,80,0,556
2693,3,1,1,80,162,8,71,191,12,182,82,1,467
2694,5,0,0,32,66,6,12,19,4,100,38,1,161
2695,5,0,0,26,107,5,453,40,46,104,24,0,214
2696,0,1,1,22,49,7,440,64,10,72,29,0,175
2697,1,0,0,80,237,1,66,110,152,249,104,1,615
2698,4,1,0,40,108,3,226,117,2,165,49,1,333
2699,4,0,1,53,145,4,54,161,34,209,77,1,481
2700,5,1,1,27,60,2,419,80,16,77,16,0,189
2701,5,1,0,61,198,5,474,157,118,159,58,0,492
2702,5,1,1,95,288,8,432,48,74,352,124,0,598
2703,1,1,0,63,157,2,562,21,0,237,97,0,355
2704,5,1,0,47,105,8,313,69,8,142,53,0,272
2705,5,0,1,67,162,2,147,42,4,138,66,1,250
2706,4,1,1,9,27,1,430,4,6,33,11,0,54
2707,2,1,1,76,293,6,268,0,86,267,72,0,425
2708,2,0,1,80,233,2,195,231,106,269,61,1,667
2709,5,1,1,65,233,6,554,31,33,191,75,0,330
2710,3,0,1,72,149,4,248,168,128,190,48,1,534
2711,1,1,0,10,24,6,479,7,22,21,6,0,56
2712,0,1,0,93,245,0,264,175,160,193,120,0,648
2713,5,1,1,38,79,0,271,36,77,92,44,0,249
2714,0,1,1,84,323,3,478,216,141,333,110,0,800
2715,4,0,1,89,281,5,508,258,118,190,97,0,663
2716,0,1,1,69,183,9,470,193,131,228,51,0,603
2717,0,1,0,88,281,1,312,1,72,266,131,0,470
2718,3,0,1,12,24,6,519,13,15,37,13,0,78
2719,1,0,0,86,199,2,327,242,161,173,119,0,695
2720,3,1,1,52,144,1,59,124,99,148,61,1,432
2721,1,0,0,59,188,2,41,58,59,121,63,1,301
2722,1,0,0,8,33,1,270,11,13,34,10,0,68
2723,3,0,1,75,178,9,436,79,145,288,100,0,612
2724,1,0,1,59,126,0,2,90,75,153,72,1,390
2725,2,1,1,75,207,5,120,162,43,271,105,1,581
2726,4,0,1,45,117,0,116,59,82,127,68,1,336
2727,2,0,1,89,345,9,536,214,109,303,99,0,725
2728,0,0,1,56,124,5,228,85,73,193,76,1,427
2729,4,1,0,83,246,0,105,20,4,214,114,1,352
2730,2,0,1,97,331,6,483,167,161,207,95,0,630
2731,4,1,1,18,37,4,336,22,0,37,17,0,76
2732,1,1,1,48,165,2,411,64,76,157,32,0,329
2733,1,0,1,30,115,7,548,56,32,72,23,0,183
2734,1,1,1,78,275,3,504,80,16,268,118,0,482
2735,0,1,1,10,25,6,592,33,1,30,17,0,81
2736,2,1,1,56,225,6,396,122,2,205,48,0,377
2737,1,0,0,23,73,9,588,75,42,61,19,0,197
2738,1,1,1,4,11,4,399,5,5,10,8,0,28
2739,5,0,0,47,127,4,565,134,37,144,65,0,380
2740,2,0,1,92,365,6,83,79,159,268,77,1,583
2741,2,0,0,51,190,7,68,148,4,113,37,1,302
2742,5,1,0,49,155,1,307,61,77,123,70,0,331
2743,4,1,1,27,86,8,527,5,34,109,16,0,164
2744,1,0,0,89,337,5,372,87,16,324,88,0,515
2745,3,1,1,86,264,5,408,161,153,266,96,0,676
2746,4,1,0,24,85,4,382,46,47,100,16,0,209
2747,1,0,1,95,252,8,441,220,62,345,49,0,676
2748,5,1,1,4,9,3,43,2,7,13,6,1,28
2749,0,0,1,39,108,7,485,69,53,82,48,0,252
2750,1,1,1,78,277,9,530,225,126,253,106,0,710
2751,2,0,0,86,264,7,396,130,153,200,109,0,592
2752,1,0,0,0,0,5,397,7,3,4,1,0,15
2753,0,0,1,36,114,0,51,2,67,122,31,0,222
2754,3,0,0,66,215,4,256,165,93,188,54,0,500
2755,0,0,0,84,315,0,595,227,159,193,51,0,630
2756,2,0,1,26,81,4,234,84,48,103,15,1,250
2757,0,0,0,78,295,5,436,7,157,305,84,0,553
2758,2,0,1,21,52,7,329,47,29,67,19,0,162
2759,4,0,1,74,159,9,357,20,93,282,55,0,450
2760,2,0,0,27,110,5,539,8,51,78,26,0,163
2761,4,1,0,77,254,8,289,44,3,250,98,0,395
2762,2,1,0,17,42,2,505,23,31,45,23,0,122
2763,3,1,1,44,133,9,429,14,89,169,59,0,331
2764,1,1,0,24,74,2,99,38,43,86,35,1,202
2765,2,1,0,25,64,3,113,77,8,89,23,1,197
2766,5,0,1,61,129,7,21,68,40,149,71,1,328
2767,0,0,1,24,72,0,553,43,39,93,14,0,189
2768,4,1,1,75,231,2,100,40,34,205,107,1,386
2769,0,0,1,72,160,7,330,113,132,281,53,0,579
2770,3,0,1,71,213,9,257,20,38,261,93,0,412
2771,1,0,0,27,73,0,58,9,7,98,21,1,135
2772,3,0,1,64,157,4,210,13,48,130,63,1,254
2773,2,0,1,25,93,6,254,59,2,99,19,0,179
2774,3,0,1,81,274,1,296,206,154,211,74,0,645
2775,0,0,0,47,182,3,359,89,17,144,49,0,299
2776,4,0,1,77,304,4,22,107,132,300,63,1,602
2777,5,0,1,86,210,6,552,81,64,282,99,0,526
2778,5,1,0,38,138,8,353,59,41,91,54,0,245
2779,4,0,1,37,89,5,437,29,23,120,52,0,224
2780,3,0,1,75,186,0,283,94,30,164,93,0,381
2781,1,0,1,36,97,7,573,52,28,100,40,0,220
2782,5,0,0,78,267,9,295,46,52,245,104,0,447
2783,5,0,1,32,110,9,571,66,39,94,24,0,223
2784,5,0,1,53,185,5,303,34,7,207,50,0,298
2785,0,1,0,75,290,6,501,63,118,231,47,0,459
2786,5,0,0,38,91,1,423,3,0,118,20,0,141
2787,5,1,1,57,223,8,330,24,42,162,68,0,296
2788,0,1,1,24,96,9,68,37,15,49,20,1,121
2789,3,0,0,64,219,5,459,90,22,184,85,0,381
2790,0,1,1,8,27,8,82,23,7,32,9,1,71
2791,4,1,1,6,25,7,345,10,14,20,6,0,50
2792,0,0,0,30,60,2,578,68,52,78,36,0,234
2793,4,0,0,82,231,5,50,188,91,272,67,1,618
2794,3,0,1,56,173,2,420,50,42,185,66,0,343
2795,0,1,1,71,278,4,373,138,12,160,89,0,399
2796,1,0,0,37,77,2,148,2,19,95,40,1,156
2797,2,1,1,44,157,1,420,1,40,120,42,0,203
2798,0,0,0,34,120,0,0,53,30,140,54,0,277
2799,4,0,0,73,284,9,220,47,35,149,57,1,288
2800,1,0,0,50,147,5,494,33,72,162,51,0,318
2801,3,0,1,42,97,3,575,60,52,114,41,0,267
2802,1,1,1,49,126,6,233,68,67,141,39,1,315
2803,0,0,0,58,233,2,476,139,27,231,88,0,485
2804,2,0,0,36,111,2,406,11,40,118,28,0,197
2805,3,0,0,26,106,0,410,7,24,53,36,0,120
2806,5,0,1,63,180,1,33,82,4,214,70,1,370
2807,2,1,1,14,61,1,487,11,3,52,11,0,77
2808,4,0,0,53,183,5,269,136,62,194,73,0,465
2809,0,0,1,94,198,7,127,73,23,342,74,1,512
2810,0,0,0,68,275,7,340,116,37,157,82,0,392
2811,2,1,0,38,78,7,12,36,21,148,31,1,236
2812,1,1,1,79,306,5,164,137,98,176,75,1,486
2813,2,1,1,64,225,3,190,62,100,177,64,1,403
2814,5,0,0,39,99,5,131,63,22,134,43,1,262
2815,1,0,0,64,245,1,200,87,41,164,61,0,353
2816,4,0,0,49,119,6,211,28,60,180,34,1,302
2817,4,0,0,80,249,8,391,59,89,282,105,0,535
2818,1,1,1,93,241,6,396,255,67,292,63,0,677
2819,0,1,1,74,273,0,137,101,112,273,68,0,554
2820,2,1,1,82,205,5,35,68,123,182,101,1,474
2821,4,0,0,74,248,1,371,47,132,271,43,0,493
2822,4,1,1,12,34,5,321,32,9,48,18,0,107
2823,4,1,1,25,65,4,155,48,26,71,27,1,172
2824,1,0,1,0,2,4,556,6,2,2,2,0,12
2825,3,0,0,4,18,7,592,8,4,21,5,0,38
2826,4,0,0,50,126,7,519,35,41,165,75,0,316
2827,0,1,1,49,113,4,8,88,13,104,70,1,275
2828,4,0,1,90,183,0,589,265,42,330,97,0,734
2829,5,1,0,63,229,8,413,68,14,131,72,0,285
2830,0,0,0,83,207,2,365,37,96,272,113,0,518
2831,4,1,0,18,57,5,537,14,19,60,23,0,116
2832,4,1,1,73,177,9,95,3,128,232,97,1,460
2833,0,0,1,73,286,4,332,218,107,244,99,0,668
2834,2,1,0,18,40,7,197,52,2,54,28,1,136
2835,3,0,1,12,24,6,394,39,2,33,17,0,91
2836,1,1,1,15,53,0,582,32,26,64,16,0,138
2837,2,0,1,51,146,2,204,107,21,167,32,1,327
2838,4,1,0,87,298,0,447,207,129,204,103,0,643
2839,3,0,0,95,350,1,162,116,95,334,72,0,617
2840,5,0,0,88,256,1,238,112,111,310,81,1,614
2841,2,1,1,83,306,2,364,58,99,195,74,0,426
2842,1,1,0,33,106,1,224,89,62,133,28,0,312
2843,1,1,0,3,11,2,164,12,0,16,5,1,33
2844,3,0,0,87,188,2,507,24,165,296,104,0,589
2845,2,1,1,76,269,8,322,61,60,261,43,0,425
2846,5,1,1,96,275,2,527,25,149,325,95,0,594
2847,0,0,0,50,187,6,387,120,5,191,44,0,360
2848,4,0,0,72,191,7,535,165,142,232,65,0,604
2849,3,0,1,10,30,2,472,8,9,26,14,0,57
2850,1,1,1,8,29,0,410,2,2,30,9,0,43
2851,3,0,1,93,322,6,281,29,143,356,47,0,575
2852,3,1,0,43,114,8,475,88,28,124,45,0,285
2853,2,0,0,47,157,5,410,88,71,97,57,0,313
2854,3,1,1,5,22,3,21,20,12,14,4,1,50
2855,0,0,0,92,280,9,461,226,148,305,101,0,780
2856,3,1,1,81,311,2,374,11,16,169,61,1,257
2857,4,0,1,54,127,1,599,106,91,111,64,0,372
2858,5,1,1,42,120,3,267,25,5,126,63,0,219
2859,3,0,0,19,51,3,471,53,37,59,10,0,159
2860,1,1,1,42,103,1,60,67,77,148,50,1,342
2861,0,1,0,61,193,2,125,160,104,130,59,1,453
2862,4,0,0,97,297,8,196,105,80,290,137,1,612
2863,3,1,0,5,13,9,405,7,9,20,7,0,43
2864,4,1,0,34,121,6,127,105,24,88,26,1,243
2865,1,1,1,54,207,0,252,33,63,218,61,0,375
2866,3,1,1,8,34,3,425,31,13,37,13,0,94
2867,5,0,1,62,153,3,253,143,29,201,80,0,453
2868,0,1,0,87,188,0,425,84,150,187,88,0,509
2869,4,0,0,97,258,0,181,146,50,233,93,1,522
2870,2,0,1,38,83,1,547,103,27,140,24,0,294
2871,0,1,1,71,254,4,366,141,31,287,60,0,519
2872,1,1,0,79,251,2,177,46,132,229,44,1,451
2873,4,0,1,66,218,1,146,38,46,186,92,0,362
2874,0,1,1,24,79,3,330,61,49,72,20,0,202
2875,5,1,1,1,8,9,313,7,4,4,2,0,17
2876,2,0,1,22,72,1,551,32,7,53,24,0,116
2877,0,1,0,58,203,5,39,35,107,169,82,1,393
2878,4,0,1,36,108,7,557,114,74,114,47,0,349
2879,0,0,1,68,218,6,167,101,64,258,58,1,481
2880,0,0,1,52,126,7,55,113,31,179,74,1,397
2881,1,1,0,62,161,2,128,125,109,236,89,1,559
2882,5,1,1,68,237,6,150,104,57,208,47,1,416
2883,2,1,1,19,43,1,48,55,0,71,14,1,140
2884,4,1,1,42,147,5,159,58,8,111,24,1,201
2885,0,1,0,78,307,3,547,50,95,293,57,0,495
2886,2,1,1,37,80,8,223,9,3,96,23,1,131
2887,0,0,0,45,149,4,486,112,80,93,32,0,317
2888,0,0,0,66,209,6,0,1,87,162,100,1,350
2889,0,1,1,16,62,5,428,36,0,58,19,0,113
2890,3,1,1,84,317,1,197,115,33,183,49,0,380
2891,1,1,1,34,134,4,248,100,24,86,41,1,251
2892,1,0,1,66,226,2,276,6,111,135,56,0,308
2893,3,0,1,9,38,9,563,9,11,34,6,0,60
2894,4,0,1,38,81,3,417,75,49,116,40,0,280
2895,1,0,0,23,56,5,368,75,6,60,37,0,178
2896,2,0,0,52,171,4,35,60,14,178,43,1,295
2897,5,1,0,64,133,1,561,118,84,143,54,0,399
2898,4,1,0,58,146,0,21,70,77,177,65,1,389
2899,0,0,1,20,80,4,285,37,17,40,19,0,113
2900,1,0,0,86,182,4,404,145,32,263,113,0,553
2901,0,1,1,38,100,1,519,112,12,149,26,0,299
2902,4,1,1,34,121,8,194,54,1,99,19,1,173
2903,5,0,1,79,222,0,508,49,61,166,60,0,336
2904,3,1,1,50,107,5,530,90,51,157,76,0,374
2905,5,0,0,9,25,6,173,2,5,39,7,1,53
